url,author,date,file,headline,processed
https://www.laweekly.com/the-3rd-womens-march-los-angeles-posters-protesters-and-political-cosplay/,Star Foreman,2019-01-22,276554.txt,"The 3rd Women's March Los Angeles: Posters, Protesters and Political Cosplay",1.0
https://www.laweekly.com/the-40th-venice-art-walk-auction-and-open-studios-tour-is-may-19/,Shana Nys Dambrot,2019-05-17,372171.txt,Art Pick: Tuan Andrew Nguyen: The Boat People,0.0
https://www.laweekly.com/the-420-games-encourage-health-conscious-cannabis-culture/,Hayley Fox,2017-03-31,25800.txt,The 420 Games Encourage Health-Conscious Cannabis Culture,1.0
https://www.laweekly.com/the-5-best-and-5-worst-things-to-happen-to-l-a-in-2016/,Hillel Aron,2016-12-22,45557.txt,The 5 Best and 5 Worst Things to Happen to L.A. in 2016,1.0
https://www.laweekly.com/the-5-best-foods-to-eat-on-your-ojai-road-trip/,Jessica Koslow,2016-07-22,40213.txt,The 5 Best Foods to Eat on Your Ojai Road Trip,1.0
https://www.laweekly.com/the-5-best-gin-joints-in-l-a-according-to-soca-bar-director-rory-snipes/,Besha Rodell,2017-09-11,31013.txt,"The 5 Best Gin Joints in L.A., According to SOCA Bar Director Rory Snipes",1.0
https://www.laweekly.com/the-5-best-l-a-bars-that-opened-in-2016-plus-one-honorable-mention/,Katherine Spiers,2016-12-22,45571.txt,"The 5 Best L.A. Bars That Opened in 2016, Plus One Honorable Mention",1.0
https://www.laweekly.com/the-5-best-l-a-breweries-that-opened-in-2015/,Sarah Bennett,2015-12-15,56712.txt,The 5 Best L.A. Breweries That Opened in 2015,1.0
https://www.laweekly.com/the-5-best-moments-from-snoop-doggs-2pac-rock-roll-hall-of-fame-induction-speech/,Andy Hermann,2017-05-01,26859.txt,The 5 Best Moments From Snoop Dogg's 2Pac Rock & Roll Hall of Fame Induction Speech,1.0
https://www.laweekly.com/the-5-best-new-l-a-breweries-that-opened-in-2016/,Sarah Bennett,2016-12-20,45472.txt,The 5 Best New L.A. Breweries That Opened in 2016,1.0
https://www.laweekly.com/the-5-best-places-to-drink-beer-in-l-a/,Katherine Spiers,2016-10-18,43471.txt,The 5 Best Places to Drink Beer in L.A.,1.0
https://www.laweekly.com/the-5-best-seafood-dishes-in-l-a/,Katherine Spiers,2016-10-18,43456.txt,The 5 Best Seafood Dishes in L.A.,1.0
https://www.laweekly.com/the-5-best-southern-restaurants-in-los-angeles-according-to-bacari-chef-lior-hillel/,Besha Rodell,2017-05-08,27220.txt,"The 5 Best Southern Restaurants in Los Angeles, According to Bacari Chef Lior Hillel",1.0
https://www.laweekly.com/the-5-best-spots-to-eat-oysters-in-l-a/,Aliza Abarbanel,2017-01-30,23690.txt,The 5 Best Spots to Eat Oysters in L.A.,1.0
https://www.laweekly.com/the-5-best-summer-rap-albums-youve-probably-never-heard/,Chaz Kangas,2016-07-07,39701.txt,The 5 Best Summer Rap Albums You've Probably Never Heard,1.0
https://www.laweekly.com/the-5-emotional-stages-of-apartment-hunting-in-l-a/,Catherine Womack,2016-01-22,34318.txt,The 5 Emotional Stages of Apartment Hunting in L.A.,1.0
https://www.laweekly.com/the-5-greatest-fast-food-items-according-to-l-a-s-premier-fast-food-blogger/,Garrett Snyder,2016-02-22,35163.txt,"The 5 Greatest Fast-Food Items, According to L.A.'s Premier Fast-Food Blogger",1.0
https://www.laweekly.com/the-5-hypest-cannabis-strains-this-fall/,Jimi Devine,2018-11-06,21636.txt,The 5 Hypest Cannabis Strains This Fall,1.0
https://www.laweekly.com/the-5-most-interesting-vendors-at-grand-central-market-right-now/,Katherine Spiers,2017-07-29,29837.txt,The 5 Most Interesting Vendors at Grand Central Market Right Now,1.0
https://www.laweekly.com/the-5-worst-l-a-movies-of-all-time/,Jonny Coleman,2017-01-03,22656.txt,The 5 Worst L.A. Movies of All Time,1.0
https://www.laweekly.com/the-5-worst-socal-brush-fires-in-modern-times/,Dennis Romero,2016-08-09,40785.txt,The 5 Worst SoCal Brush Fires in Modern Times,1.0
https://www.laweekly.com/the-50-most-beautiful-people-of-coachella-2015/,Sarah Purkrabek,2015-04-13,49654.txt,The 50 Most Beautiful People of Coachella 2015,1.0
https://www.laweekly.com/the-6-best-desserts-in-los-angeles/,Katherine Spiers,2017-10-26,32589.txt,The 6 Best Desserts in Los Angeles,1.0
https://www.laweekly.com/the-6-best-dim-sum-restaurants-in-l-a-county/,Katherine Spiers,2017-07-13,29398.txt,The 6 Best Dim Sum Restaurants in L.A. County,1.0
https://www.laweekly.com/the-6th-annual-her-universe-fashion-show-at-san-diego-comic-con/,Star Foreman,2019-07-19,379985.txt,The 6th Annual Her Universe Fashion Show at San Diego Comic-Con,1.0
https://www.laweekly.com/the-7-best-strains-of-cbd-flower-you-can-buy-online/,Jimi Devine,2020-07-01,446482.txt,The 7 Best Strains of CBD Flower You Can Buy Online!,0.0
https://www.laweekly.com/the-7-best-tiki-bars-in-southern-california/,Katherine Spiers,2017-01-24,23454.txt,The 7 Best Tiki Bars in Southern California,1.0
https://www.laweekly.com/the-7-types-of-douchebags-you-meet-at-coachella/,Aimee Murillo,2015-04-10,49598.txt,The 7 Types of Douchebags You Meet at Coachella,1.0
https://www.laweekly.com/the-7-types-of-people-we-love-at-coachella/,Heidi Darby,2015-04-19,49931.txt,The 7 Types of People We Love at Coachella,1.0
https://www.laweekly.com/the-8-best-l-a-clubs-that-arent-around-anymore-a-subjective-list/,Katherine Turman,2018-08-03,19754.txt,The 8 Best L.A. Clubs That Aren’t Around Anymore: A Subjective List,1.0
https://www.laweekly.com/the-8-high-and-low-tech-tools-bazaar-chef-holly-jivin-cant-live-without/,Besha Rodell,2015-11-09,55732.txt,The 8 High and Low Tech Tools Bazaar Chef Holly Jivin Can't Live Without,1.0
https://www.laweekly.com/the-8-weirdest-videos-mtv-played-on-its-first-day/,Chaz Kangas,2016-08-24,41293.txt,The 8 Weirdest Videos MTV Played on Its First Day,1.0
https://www.laweekly.com/the-90-year-old-coffee-shop-for-people-who-love-brunch-but-hate-trends/,Rebecca Pardess,2016-06-02,38680.txt,The 90-Year-Old Coffee Shop for People Who Love Brunch but Hate Trends,1.0
https://www.laweekly.com/the-94th-aero-squadron-restaurant-is-a-journey-to-world-war-ii/,Nikki Kreuzer,2017-08-07,30084.txt,The 94th Aero Squadron Restaurant Is a Journey to World War II,1.0
https://www.laweekly.com/the-abbeys-guide-to-a-diy-drag-brunch-at-home/,Michele Stueven,2020-06-11,445062.txt,The Abbey’s Guide to a DIY Drag Brunch At Home,0.0
https://www.laweekly.com/the-accidental-punk-ex-circle-jerk-zander-schloss-gets-back-to-his-roots/,Tom Reardon,2016-12-28,45716.txt,The Accidental Punk: Ex–Circle Jerk Zander Schloss Gets Back to His Roots,1.0
https://www.laweekly.com/the-accountant-adds-up-to-more-of-the-same-and-mistakes-autism-for-a-superpower/,Alan Scherstuhl,2016-10-12,43268.txt,The Accountant Adds Up to More of the Same — and Mistakes Autism for a Superpower,1.0
https://www.laweekly.com/the-actors-will-bully-you-at-this-anti-war-play-and-itll-be-great/,Bill Raden,2015-06-02,51294.txt,The Actors Will Bully You at This Anti-War Play — and It'll Be Great,1.0
https://www.laweekly.com/the-adventures-of-nancy-baker-cahill-across-the-8th-dimension/,Shana Nys Dambrot,2018-04-20,17281.txt,The Adventures of Nancy Baker Cahill Across the 8th Dimension,1.0
https://www.laweekly.com/the-adventures-of-photography-across-the-third-dimension/,Shana Nys Dambrot,2018-07-26,284272.txt,The Adventures of Photography Across the Third Dimension,1.0
https://www.laweekly.com/the-affair-of-the-fairs-frieze-felix-alac-spring-break-startup-and-a-pleasure-dome/,Shana Nys Dambrot,2020-02-13,400695.txt,"The Affair of the Fairs: Frieze, Felix, ALAC, Spring/Break, stARTup, and a Pleasure Dome",0.0
https://www.laweekly.com/the-affairs-noah-solloway-is-a-genuine-tv-antihero-whos-no-hero-at-all/,Lara Zarum,2015-10-21,55308.txt,The Affair's Noah Solloway Is a Genuine TV Antihero Who's No Hero at All,1.0
https://www.laweekly.com/the-aftermath-of-good-eggs-l-a-closure-ice-cream-and-beer-in-the-arts-district-and-more-this-week-in-food/,Sarah Bennett,2015-08-14,53298.txt,"The Aftermath of Good Eggs' L.A. Closure, Ice Cream and Beer in the Arts District and More: This Week in Food",1.0
https://www.laweekly.com/the-aftermath-of-the-devastating-woolsey-fire/,Ted Soqui,2018-11-14,278803.txt,The Aftermath of the Devastating Woolsey Fire,1.0
https://www.laweekly.com/the-agony-and-ecstasy-of-ramen-champ/,Besha Rodell,2015-04-21,50003.txt,The Agony and Ecstasy of Ramen Champ,1.0
https://www.laweekly.com/the-aids-activists-behind-marijuana-legalization/,Bret Kavanaugh,2019-11-07,392460.txt,The AIDS Activists Behind Marijuana Legalization,0.0
https://www.laweekly.com/the-al-gore-sequel-is-more-a-tragedy-than-an-inconvenience/,Alan Scherstuhl,2017-07-25,29708.txt,The Al Gore Sequel Is More a Tragedy Than an Inconvenience,1.0
https://www.laweekly.com/the-alac-fair-gets-a-jump-on-frieze-week-wednesday-night/,Shana Nys Dambrot,2019-02-12,13835.txt,The ALAC Fair Gets a Jump on Frieze Week Wednesday Night,1.0
https://www.laweekly.com/the-all-uni-restaurant-returns-with-miyabi-uni-in-torrance/,Besha Rodell,2017-02-08,23987.txt,The All-Uni Restaurant Returns With Miyabi Uni in Torrance,1.0
https://www.laweekly.com/the-alma-team-now-directs-all-food-and-beverage-at-the-standard/,Besha Rodell,2016-07-27,40412.txt,The Alma Team Now Directs All Food and Beverage at the Standard,1.0
https://www.laweekly.com/the-alt-right-isnt-alright-protest-march-in-venice-gave-voice-to-the-anti-nazi-movement/,Ted Soqui,2017-08-20,297496.txt,"The ""Alt-Right Isn't Alright"" Protest March in Venice Gave Voice to the Anti-Nazi Movement",1.0
https://www.laweekly.com/the-alt-right-vs-l-a-hipsters-who-gets-custody-of-the-hippler-haircut/,Jonny Coleman,2017-02-23,24518.txt,"The ""Alt-Right"" vs. L.A. Hipsters: Who Gets Custody of the ""Hippler"" Haircut?",1.0
https://www.laweekly.com/the-altadena-farmers-market-embraces-the-backyard-grower/,William Hallstrom,2017-08-30,30736.txt,The Altadena Farmers' Market Embraces the Backyard Grower,1.0
https://www.laweekly.com/the-amazing-impressive-art-installations-of-coachella-2018/,Shane Lopes,2018-04-16,288162.txt,Art Pick: Tuan Andrew Nguyen: The Boat People,1.0
https://www.laweekly.com/the-americans-stranger-things-and-the-harm-of-our-sanitized-80s-nostalgia/,April Wolfe,2016-12-13,45263.txt,"The Americans, Stranger Things and the Harm of Our Sanitized ’80s Nostalgia",1.0
https://www.laweekly.com/the-amy-winehouse-documentary-shows-how-her-father-failed-her/,Stephanie Zacharek,2015-07-01,52189.txt,The Amy Winehouse Documentary Shows How Her Father Failed Her,1.0
https://www.laweekly.com/the-ancient-and-recent-history-of-kosher-pot/,Jimi Devine,2019-12-27,397126.txt,The Ancient and Recent History of Kosher Pot,1.0
https://www.laweekly.com/the-aquabats-are-still-furious/,Brett Callwood,2019-12-25,396751.txt,The Aquabats Are Still Furious,0.0
https://www.laweekly.com/the-ardennes-offers-a-familiar-crime-story-but-you-can-still-get-lost-in-it/,Bilge Ebiri,2017-01-09,22898.txt,"The Ardennes Offers a Familiar Crime Story, but You Can Still Get Lost in It",1.0
https://www.laweekly.com/the-arnold-palmer-origin-story/,Sara Rashkin,2016-09-26,42419.txt,The Arnold Palmer Origin Story,1.0
https://www.laweekly.com/the-art-departments-weekend-wish-making-factory-in-bell-gardens-2/,Shana Nys Dambrot,2019-05-10,371591.txt,The Art Department’s Weekend Wish-Making Factory in Bell Gardens,0.0
https://www.laweekly.com/the-art-of-facemasks-gets-creative-with-the-new-normal/,Shana Nys Dambrot,2020-06-02,445313.txt,Art of Facemasks Gets Creative With the New Normal,1.0
https://www.laweekly.com/the-art-of-opening-a-huntington-park-bar-called-novacane-like-the-frank-ocean-song/,Michelle Zenarosa,2016-08-09,40787.txt,The Art of Opening a Huntington Park Bar Called Novacane — Like the Frank Ocean Song,1.0
https://www.laweekly.com/the-art-snowboarders-and-beautiful-people-of-air-style-2017/,Mathew Tucciarone,2017-02-20,289822.txt,"The Art, Snowboarders and Beautiful People of Air + Style 2017",1.0
https://www.laweekly.com/the-arthur-j-is-the-gloriously-swanky-steakhouse-manhattan-beach-needs/,Besha Rodell,2015-10-27,55441.txt,The Arthur J Is the Gloriously Swanky Steakhouse Manhattan Beach Needs,1.0
https://www.laweekly.com/the-artist-behind-officialseanpenn-gets-her-first-gallery-show/,Eva Recinos,2016-06-10,38899.txt,The Artist Behind @officialseanpenn Gets Her First Gallery Show,1.0
https://www.laweekly.com/the-artist-who-created-highland-parks-giant-red-dragonfly-invites-us-into-her-lair-video/,Peter Holderness,2016-06-02,38676.txt,The Artist Who Created Highland Park's Giant Red Dragonfly Invites Us Into Her Lair (Video),1.0
https://www.laweekly.com/the-artists-and-fans-of-kroq-almost-acoustic-christmas-2016/,Mathew Tucciarone,2016-12-12,297101.txt,The Artists and Fans of KROQ Almost Acoustic Christmas 2016,1.0
https://www.laweekly.com/the-arts-district-is-about-to-welcome-l-a-s-second-female-brewmaster/,Sarah Bennett,2015-04-28,50217.txt,The Arts District Is About to Welcome L.A.'s Second Female Brewmaster,1.0
https://www.laweekly.com/the-asian-whole-foods-is-expanding-across-the-san-gabriel-valley/,Clarissa Wei,2017-05-17,27537.txt,"The ""Asian Whole Foods"" Is Expanding Across The San Gabriel Valley",1.0
https://www.laweekly.com/the-aussie-food-invasion-continues-with-bondi-harvest-a-beachy-caf-in-santa-monica/,Garrett Snyder,2016-04-27,37350.txt,"The Aussie Food Invasion Continues With Bondi Harvest, a Beachy Café in Santa Monica",1.0
https://www.laweekly.com/the-average-l-a-driver-spends-3640-a-year-to-get-to-and-from-work/,Dennis Romero,2015-06-08,51452.txt,"The Average L.A. Driver Spends $3,640 a Year to Get to and From Work",1.0
https://www.laweekly.com/the-bad-kids-sequel-mashes-slasher-films-with-veronica-mars-but-somehow-isnt-fun/,April Wolfe,2017-01-09,22881.txt,The Bad Kids Sequel Mashes Slasher Films with Veronica Mars but Somehow Isn't Fun,1.0
https://www.laweekly.com/the-band-ub40-is-now-selling-wine-red-red-wine/,Rebecca Pardess,2017-06-27,28886.txt,The Band UB40 Is Now Selling Wine … Red Red Wine,1.0
https://www.laweekly.com/the-bands-and-artwork-of-coachella-2019/,Shane Lopes,2019-04-14,274554.txt,The Bands and Artwork of Coachella 2019,1.0
https://www.laweekly.com/the-bands-and-fans-got-wild-at-echo-park-rising-2017/,Mathew Tucciarone,2017-08-21,296271.txt,The Bands and Fans Got Wild at Echo Park Rising 2017,1.0
https://www.laweekly.com/the-bangles-dive-back-into-the-paisley-underground/,Brett Callwood,2018-12-17,22373.txt,The Bangles Dive Back Into the Paisley Underground,1.0
https://www.laweekly.com/the-bangles-get-ready-to-revisit-their-garage-rock-roots-on-the-sunset-strip/,Brett Callwood,2016-11-29,44778.txt,The Bangles Get Ready to Revisit Their Garage-Rock Roots on the Sunset Strip,1.0
https://www.laweekly.com/the-banksy-of-egypt-moved-to-l-a-and-just-wants-to-make-comic-books/,Liz Ohanesian,2017-05-02,26904.txt,"""The Banksy of Egypt"" Moved to L.A. and Just Wants to Make Comic Books",1.0
https://www.laweekly.com/the-battle-over-a-proposed-hollywood-hotel-just-got-real-ugly/,Hillel Aron,2017-05-12,27373.txt,The Battle Over a Proposed Hollywood Hotel Just Got Real Ugly,1.0
https://www.laweekly.com/the-beach-goth-festival-returns-with-its-least-beach-y-goth-y-lineup-yet/,Andy Hermann,2016-07-13,39932.txt,"The Beach Goth Festival Returns With Its Least Beach-y, Goth-y Lineup Yet",1.0
https://www.laweekly.com/the-beat-junkies-celebrate-25-years-of-turntablism-as-art/,Jeff Weiss,2017-07-12,29338.txt,The Beat Junkies Celebrate 25 Years of Turntablism as Art,1.0
https://www.laweekly.com/the-beats-between-sentences-a-sam-shepard-appreciation/,John Densmore,2017-08-18,30432.txt,The Beats Between Sentences: A Sam Shepard Appreciation,1.0
https://www.laweekly.com/the-beautiful-people-and-djs-of-the-south-l-a-warehouse-party-scene/,Miles Najera,2017-09-25,288536.txt,The Beautiful People (and DJs) of the South L.A. Warehouse Party Scene,1.0
https://www.laweekly.com/the-beautiful-people-and-good-vibes-of-shaun-whites-air-style-2018/,Mathew Tucciarone,2018-03-05,288884.txt,The Beautiful People and Good Vibes of Shaun White's Air + Style 2018,1.0
https://www.laweekly.com/the-beautiful-people-and-kaleidoscopic-colors-of-the-african-print-fashion-now-opening-party-at-the-fowler-museum/,Star Foreman,2017-03-27,298035.txt,The Beautiful People and Kaleidoscopic Colors of the African Print Fashion Now! Opening Party at the Fowler Museum,1.0
https://www.laweekly.com/the-beautiful-people-and-performers-of-arroyo-seco-weekend/,Mathew Tucciarone,2017-06-26,297390.txt,The Beautiful People and Performers of Arroyo Seco Weekend,1.0
https://www.laweekly.com/the-beautiful-people-and-produce-at-the-santa-monica-farmers-market/,Star Foreman,2017-06-24,297689.txt,The Beautiful People and Produce at the Santa Monica Farmers Market,1.0
https://www.laweekly.com/the-beautiful-people-at-the-summertramp-pool-party-extravaganza-at-the-escondite/,Colin Young-Wolff,2017-07-03,282946.txt,The Beautiful People at the Summertramp Pool Party Extravaganza at the Escondite,1.0
https://www.laweekly.com/the-beautiful-people-get-tainted-in-a-bigger-splash/,Melissa Anderson,2016-05-04,37760.txt,The Beautiful People Get Tainted in A Bigger Splash,1.0
https://www.laweekly.com/the-beautiful-people-of-brunch-at-the-races/,Danny Liao,2017-10-16,297234.txt,The Beautiful People of Brunch at the Races,1.0
https://www.laweekly.com/the-beautiful-people-of-das-bunkers-star-wars-night/,Star Foreman,2017-05-08,297599.txt,The Beautiful People of Das Bunker's Star Wars Night,1.0
https://www.laweekly.com/the-beautiful-people-of-l-a-fashion-weeks-opening-party-with-noe-bernacelli/,Star Foreman,2017-10-05,286762.txt,The Beautiful People of L.A. Fashion Week's Opening Party With Noe Bernacelli,1.0
https://www.laweekly.com/the-beautiful-people-of-l-a-pride/,Hannah Verbeuren,2017-06-12,297346.txt,The Beautiful People of L.A. Pride,1.0
https://www.laweekly.com/the-beautiful-rescued-horses-of-skydog-mustang-sanctuary/,Star Foreman,2017-09-18,297433.txt,The Beautiful Rescued Horses of Skydog Mustang Sanctuary,1.0
https://www.laweekly.com/the-beginners-guide-to-cbd-topicals-2020-buyers-guide/,Jimi Devine,2020-04-24,404401.txt,The Beginner’s Guide to CBD Topicals (2020 Buyer’s Guide),1.0
https://www.laweekly.com/the-beloved-simons-cafe-in-sherman-oaks-becomes-mizlala/,Kayvan Gabbay,2016-08-04,40662.txt,The Beloved Simon's Cafe in Sherman Oaks Becomes Mizlala,1.0
https://www.laweekly.com/the-best-3-cbd-gummies-of-2020/,Richard Cowan,2020-05-03,404872.txt,The Best 3 CBD Gummies of 2020,0.0
https://www.laweekly.com/the-best-3-cbd-pet-oils-for-sale-based-on-test-results/,Richard Cowan,2020-04-21,404422.txt,The Best 3 CBD Pet Oils For Sale (Based On Test Results),1.0
https://www.laweekly.com/the-best-albums-of-2017-so-far-in-haiku-form/,Jeff Weiss,2017-06-07,28215.txt,"The Best Albums of 2017 So Far, in Haiku Form",1.0
https://www.laweekly.com/the-best-and-weirdest-fashion-at-coachella-2017/,Shane Lopes,2017-04-16,297340.txt,The Best (and Weirdest) Fashion at Coachella 2017,1.0
https://www.laweekly.com/the-best-and-worst-of-edc-las-vegas-2017/,Patrick Shannon,2017-06-19,28636.txt,The Best and Worst of EDC Las Vegas 2017,1.0
https://www.laweekly.com/the-best-and-worst-of-edc-vegas-2015/,LA Weekly,2015-06-22,51908.txt,The Best (and Worst) of EDC Vegas 2015,1.0
https://www.laweekly.com/the-best-and-worst-of-the-cbd-boom/,Jimi Devine,2020-05-14,405166.txt,The Best and Worst of The CBD Boom,0.0
https://www.laweekly.com/the-best-books-of-2015-by-l-a-authors/,LA Weekly,2015-12-08,56499.txt,The Best Books of 2015 by L.A. Authors,1.0
https://www.laweekly.com/the-best-breakfast-in-virgil-village-comes-with-pupusas/,Katherine Spiers,2017-05-06,27173.txt,The Best Breakfast in Virgil Village Comes With Pupusas,1.0
https://www.laweekly.com/the-best-brunches-in-l-a-according-to-collegehumors-sam-reich/,Katherine Spiers,2016-10-22,43618.txt,"The Best Brunches in L.A., According to CollegeHumor's Sam Reich",1.0
https://www.laweekly.com/the-best-brunches-in-los-angeles-according-to-one-of-our-greatest-brunch-chefs/,Besha Rodell,2017-03-31,25793.txt,The Best Brunches in Los Angeles According to One of Our Greatest Brunch Chefs,1.0
https://www.laweekly.com/the-best-bud-to-smoke-for-the-best-4-20/,Jimi Devine,2019-04-19,15708.txt,The Best Bud to Smoke for the Best 4/20,0.0
https://www.laweekly.com/the-best-cbd-creams-you-can-buy-in-2020/,Richard Cowan,2020-04-28,404681.txt,The Best CBD Creams You Can Buy In 2020,0.0
https://www.laweekly.com/the-best-cbd-gummies-to-buy-in-2020/,Richard Cowan,2020-04-17,403977.txt,The Best CBD Gummies to Buy in 2020,0.0
https://www.laweekly.com/the-best-cbd-oil-for-pain-buyers-guide/,Jimi Devine,2019-10-24,390775.txt,The Best CBD Oil for Pain [Buyer’s Guide],1.0
https://www.laweekly.com/the-best-cbd-pet-treats-based-on-test-results/,Richard Cowan,2020-05-05,404914.txt,The Best CBD Pet Treats (Based On Test Results),0.0
https://www.laweekly.com/the-best-cbd-pre-rolls-available-in-2020/,Jimi Devine,2020-06-01,445276.txt,The Best CBD Pre Rolls Available in 2020,1.0
https://www.laweekly.com/the-best-cbd-products-for-gardeners/,Jimi Devine,2020-06-22,446285.txt,The Best CBD Products For Gardeners,0.0
https://www.laweekly.com/the-best-christmas-spirit-in-l-a-is-at-tam-oshanter/,Katherine Spiers,2016-12-09,45124.txt,The Best Christmas Spirit in L.A. Is at Tam O'Shanter,1.0
https://www.laweekly.com/the-best-cocktail-bars-in-los-angeles/,Hillary Eaton,2016-08-01,40537.txt,The Best Cocktail Bars in Los Angeles,1.0
https://www.laweekly.com/the-best-concerts-to-see-in-l-a-this-week-88/,LA Weekly,2015-05-04,86393.txt,The Best Concerts to See in L.A. This Week,1.0
https://www.laweekly.com/the-best-cookies-in-los-angeles-for-bringing-holiday-cheer/,Katherine Spiers,2016-12-14,45297.txt,The Best Cookies in Los Angeles for Bringing Holiday Cheer,1.0
https://www.laweekly.com/the-best-cosplay-of-long-beach-comic-con/,Star Foreman,2018-09-10,282003.txt,The Best Cosplay of Long Beach Comic Con,1.0
https://www.laweekly.com/the-best-cosplay-of-stan-lees-comikaze-2015/,Hannah Verbeuren,2015-11-02,292067.txt,The Best Cosplay of Stan Lee’s Comikaze 2015,1.0
https://www.laweekly.com/the-best-cosplay-we-spotted-at-comic-con-2017/,Ryan Orange,2017-07-24,297564.txt,The Best Cosplay We Spotted at Comic-Con 2017,1.0
https://www.laweekly.com/the-best-costumes-and-cosplay-of-2017-so-far/,LA Weekly,2017-07-13,297292.txt,The Best Costumes and Cosplay of 2017 So Far,1.0
https://www.laweekly.com/the-best-costumes-we-spotted-at-west-hollywood-halloween-carnaval/,Levan TK,2016-11-01,297816.txt,The Best Costumes We Spotted at West Hollywood Halloween Carnaval,1.0
https://www.laweekly.com/the-best-costumes-we-spotted-in-l-a-in-2016/,LA Weekly,2016-12-13,297965.txt,The Best Costumes We Spotted in L.A. in 2016,1.0
https://www.laweekly.com/the-best-dog-friendly-patios-at-l-a-restaurants/,Katherine Spiers,2016-11-03,44030.txt,The Best Dog-Friendly Patios at L.A. Restaurants,1.0
https://www.laweekly.com/the-best-dosa-in-l-a-county-is-also-the-quiet-king-of-fermented-foods/,Katherine Spiers,2016-12-23,45623.txt,The Best Dosa in L.A. County Is Also the Quiet King of Fermented Foods,1.0
https://www.laweekly.com/the-best-dressed-of-the-2017-gathering-of-the-juggalos/,"Nate ""Igor"" Smith",2017-07-28,277438.txt,The Best Dressed of the 2017 Gathering of the Juggalos,1.0
https://www.laweekly.com/the-best-fictional-bands-and-musicians-from-movies/,Brett Callwood,2020-02-05,399651.txt,The Best Fictional Bands and Musicians from Movies,1.0
https://www.laweekly.com/the-best-films-of-2016-so-far-according-to-l-a-weeklys-critics/,Michael Nordine,2016-06-30,39523.txt,The Best Films of 2016 (So Far) According to L.A. Weekly's Critics,1.0
https://www.laweekly.com/the-best-flour-tortillas-in-los-angeles-now-available-at-grand-central-market/,Garrett Snyder,2015-12-30,57166.txt,"The Best Flour Tortillas in Los Angeles, Now Available at Grand Central Market",1.0
https://www.laweekly.com/the-best-food-trends-of-2017/,Kayvan Gabbay,2017-12-20,33599.txt,The Best Food Trends of 2017,1.0
https://www.laweekly.com/the-best-food-weve-eaten-in-2017-so-far/,LA Weekly,2017-07-11,297605.txt,The Best Food We've Eaten in 2017 So Far,1.0
https://www.laweekly.com/the-best-free-art-parties-in-l-a-this-week/,Shana Nys Dambrot,2015-08-07,52725.txt,The Best Free Art Parties in L.A. This Week,1.0
https://www.laweekly.com/the-best-free-concerts-in-l-a-this-may/,Artemis Thomas-Hansard,2015-04-30,50295.txt,The Best Free Concerts in L.A. This May,1.0
https://www.laweekly.com/the-best-free-concerts-in-l-a-this-november/,Artemis Thomas-Hansard,2015-11-03,55573.txt,The Best Free Concerts in L.A. This November,1.0
https://www.laweekly.com/the-best-free-concerts-in-l-a-this-october/,Artemis Thomas-Hansard,2015-09-30,54423.txt,The Best Free Concerts In L.A. This October,1.0
https://www.laweekly.com/the-best-free-concerts-to-see-in-l-a-this-april/,Artemis Thomas-Hansard,2015-04-01,49282.txt,The Best Free Concerts to See in L.A. This April,1.0
https://www.laweekly.com/the-best-free-l-a-art-parties-this-week-4/,Shana Nys Dambrot,2015-04-16,49868.txt,The Best Free L.A. Art Parties This Week,1.0
https://www.laweekly.com/the-best-free-l-a-art-parties-this-week-and-one-for-5/,Shana Nys Dambrot,2015-06-18,51827.txt,The Best Free L.A. Art Parties This Week (and One for $5),1.0
https://www.laweekly.com/the-best-free-l-a-parties-this-week/,Shana Nys Dambrot,2015-04-30,50307.txt,The Best Free L.A. Parties This Week,1.0
https://www.laweekly.com/the-best-gig-i-ever-saw-abigail-williams-ken-bergeron/,Brett Callwood,2019-11-21,393944.txt,The Best Gig I Ever Saw: Abigail Williams’ Ken Sorceron,0.0
https://www.laweekly.com/the-best-gig-i-ever-saw-aixa-vilar-of-go-betty-go/,Brett Callwood,2019-01-03,12930.txt,The Best Gig I Ever Saw: Aixa Vilar of Go Betty Go,1.0
https://www.laweekly.com/the-best-gig-i-ever-saw-alice-bag/,Brett Callwood,2019-07-04,377968.txt,The Best Gig I Ever Saw: Alice Bag,1.0
https://www.laweekly.com/the-best-gig-i-ever-saw-arin-ray/,Brett Callwood,2019-11-07,391386.txt,The Best Gig I Ever Saw: Arin Ray,1.0
https://www.laweekly.com/the-best-gig-i-ever-saw-ashrrs-josh-charles/,Brett Callwood,2019-05-09,341782.txt,The Best Gig I Ever Saw: ASHRR's Josh Charles,0.0
https://www.laweekly.com/the-best-gig-i-ever-saw-bars-of-golds-brandon-moss/,Brett Callwood,2019-08-01,380920.txt,The Best Gig I Ever Saw: Bars of Gold’s Brandon Moss,0.0
https://www.laweekly.com/the-best-gig-i-ever-saw-bea-miller/,Brett Callwood,2019-11-28,394092.txt,The Best Gig I Ever Saw: Bea Miller,0.0
https://www.laweekly.com/the-best-gig-i-ever-saw-chief-white-lightning/,Brett Callwood,2020-07-10,447466.txt,The Best Gig I Ever Saw: Chief White Lightning,0.0
https://www.laweekly.com/the-best-gig-i-ever-saw-christine-the-queens/,Brett Callwood,2019-04-08,15285.txt,The Best Gig I Ever Saw: Christine & the Queens,0.0
