url,headline,date,author,category,file
https://www.timesheraldonline.com/2020/01/31/bethel-high-school-boys-soccer-team-beats-vallejo-in-thriller,"Bethel High School boys soccer team beats Vallejo in thrillerCadavid scores in 41st and 42nd minute for Jaguars, who clinch share of crown",2020-01-31,Matt O'Donnell,SportsHigh School Sports,2020-01-31-f2242.txt
https://www.timesheraldonline.com/2020/01/03/bethel-high-school-girls-basketball-team-falls-to-rodriguez,Bethel High School girls basketball team falls to Rodriguez,2020-01-03,Vallejo Times-Herald,SportsHigh School Sports,2020-01-03-9b688.txt
https://www.timesheraldonline.com/2019/12/29/cal-maritime-mens-basketball-team-beats-westcliff,Cal Maritime men’s basketball team beats Westcliff,2019-12-29,Vallejo Times-Herald,SportsLocal Sports,2019-12-29-c2924.txt
https://www.timesheraldonline.com/2020/01/06/benicia-city-hall-switching-to-new-schedule,Benicia City Hall switching to new schedule,2020-01-06,Vallejo Times-Herald,Local News,2020-01-06-8bf60.txt
https://www.timesheraldonline.com/2020/02/15/american-canyon-high-girls-soccer-team-ties-vintage,American Canyon High girls soccer team ties Vintage,2020-02-15,Vallejo Times-Herald,SportsHigh School Sports,2020-02-15-889f5.txt
https://www.timesheraldonline.com/2020/03/12/vallejo-babe-ruth-holding-sign-ups-3,Vallejo Babe Ruth holding sign-ups,2020-03-12,Vallejo Times-Herald,SportsLocal Sports,2020-03-12-ec9de.txt
https://www.timesheraldonline.com/2020/05/20/thirteen-dead-at-windsor-vallejo-care-center,Coronavirus: Thirteen dead at Windsor Vallejo Care CenterMore protests planned at Vallejo care center,2020-05-20,John Glidden,Local News,2020-05-20-fdeaf.txt
https://www.timesheraldonline.com/2020/08/14/missing-the-music,Missing the music?Castro records set in Vallejo,2020-08-14,Chris Riley,Things To DoEntertainment,2020-08-14-55b0b.txt
https://www.timesheraldonline.com/2019/11/08/officer-ex-marine-corps-boxer-delivers-american-canyon-speech,"Officer, ex-Marine Corps boxer, delivers American Canyon speechKeynote speaker survived gun blast",2019-11-08,Vallejo Times-Herald,Things To DoLifestyle,2019-11-08-95c29.txt
https://www.timesheraldonline.com/2019/11/19/on-the-air-for-wednesday,On the air for Wednesday,2019-11-19,Vallejo Times-Herald,Uncategorized,2019-11-19-ad244.txt
https://www.timesheraldonline.com/2019/11/08/alex-avalle-coincidence,Alex Avalle: Coincidence?,2019-11-08,Letters to the editor,Uncategorized,2019-11-08-5eba3.txt
https://www.timesheraldonline.com/2020/02/03/self-determination-program-resource-fair-planned-for-friday-in-vallejo,Self-Determination Program Resource Fair planned for Friday in Vallejo,2020-02-03,Vallejo Times-Herald,Local News,2020-02-03-8077d.txt
https://www.timesheraldonline.com/2020/08/23/bernard-a-goldberg-i-choose-the-paper,Bernard A. Goldberg: I choose the paper,2020-08-23,Letters to the editor,OpinionLetters to the Editor,2020-08-23-e16e9.txt
https://www.timesheraldonline.com/2020/01/15/american-canyon-wrestling-team-beats-sonoma-valley,American Canyon wrestling team beats Sonoma Valley,2020-01-15,Vallejo Times-Herald,SportsHigh School Sports,2020-01-15-721d1.txt
https://www.timesheraldonline.com/2019/11/01/vallejo-chamber-of-commerce-hosts-women-in-business-conference-on-nov-12,Vallejo Chamber of Commerce hosts women in business conference on Nov. 12,2019-11-01,Vallejo Times-Herald,Local News,2019-11-01-1fd3f.txt
https://www.timesheraldonline.com/2019/10/03/vallejo-man-indicted-for-being-felon-in-possession-of-a-firearm,Vallejo man indicted for being felon in possession of a firearm,2019-10-03,Vallejo Times-Herald,NewsCrime and Public Safety,2019-10-03-7a968.txt
https://www.timesheraldonline.com/2020/01/08/vallejo-police-silent-why-lieutenant-filmed-during-council-meeting,Vallejo police mum on why lieutenant filmed during council meeting,2020-01-08,John Glidden,Local News,2020-01-08-edf4b.txt
https://www.timesheraldonline.com/2019/12/14/district-gets-budget-update-expected-to-drop-under-10000-students-in-two-years,"Vallejo district gets budget update — expected to drop under 10,000 students in two yearsEnrollment expected to drop under 10,000 students in two years",2019-12-14,John Glidden,NewsEducation,2019-12-14-1fccc.txt
https://www.timesheraldonline.com/2020/01/29/risner-appointed-interim-city-attorney,Randy Risner appointed interim city attorney in Vallejo,2020-01-29,John Glidden,Local News,2020-01-29-a3d67.txt
https://www.timesheraldonline.com/2019/12/26/nonprofits-help-residents-treecycle,Nonprofits help residents ‘treecycle’ in Vallejo area,2019-12-26,Vallejo Times-Herald,Local News,2019-12-26-92cf8.txt
https://www.timesheraldonline.com/2020/01/07/bethel-high-school-girls-basketball-team-digs-deep-to-defeat-el-cerrito,Bethel High School girls basketball team digs deep to defeat El CerritoJaguars go on 20-0 run to defeat El Cerrito,2020-01-07,Thomas Gase,SportsHigh School Sports,2020-01-07-2d69e.txt
https://www.timesheraldonline.com/2020/07/31/vallejo-to-commemorate-75-years-of-peace-with-hiroshima-nagasaki,"Vallejo to commemorate 75 years of peace with Hiroshima, NagasakiBell-ringing will be held at Vallejo Ferry Terminal Aug. 5, 8",2020-07-31,Vallejo Times-Herald,Local News,2020-07-31-2857c.txt
https://www.timesheraldonline.com/2020/09/25/jerry-hinton-ruthless-nature,Jerry Hinton: Ruthless nature,2020-09-25,Letters to the editor,OpinionLetters to the Editor,2020-09-25-d47c8.txt
https://www.timesheraldonline.com/2020/08/17/ready-for-a-power-outage-5-things-you-probably-forgot-to-do-2,Ready for a California power outage? 5 things you probably forgot to doFive hings you probably forgot to do,2020-08-17,Bay Area News Group,Things To DoHome and Garden,2020-08-17-624b7.txt
https://www.timesheraldonline.com/2019/11/21/thompson-announces-new-bill-in-response-to-psps,Mike Thompson announces new bill in response to PSPS,2019-11-21,Vallejo Times-Herald,Local News,2019-11-21-4d5cd.txt
https://www.timesheraldonline.com/2020/04/09/cal-maritime-to-get-new-training-ship,Cal Maritime to get new training ship,2020-04-09,Vallejo Times-Herald,NewsEducation,2020-04-09-f4654.txt
https://www.timesheraldonline.com/2019/11/06/acclaimed-novelist-ernest-gaines-of-vallejo-dies-at-86,Acclaimed novelist Ernest Gaines of Vallejo dies at 86He wrote ‘Autobiography of Miss Jane Pittman’,2019-11-06,Richard Freedman,Local News,2019-11-06-e6614.txt
https://www.timesheraldonline.com/2020/06/02/nick-esposito-think-long-term,Nick Esposito: Think long term,2020-06-02,Letters to the editor,OpinionLetters to the Editor,2020-06-02-3b974.txt
https://www.timesheraldonline.com/2019/12/14/vallejo-high-school-boys-basketball-team-falls-to-kennedy,Vallejo High School boys basketball team falls to Kennedy,2019-12-14,Vallejo Times-Herald,SportsHigh School Sports,2019-12-14-13c79.txt
https://www.timesheraldonline.com/2020/08/28/sonoma-raceway-turning-the-page-with-longtime-president-gm,"Sonoma Raceway turning the ‘Page’ with longtime President, GMSonoma Raceway’s Steve Page to retire at years end after 29-year career",2020-08-28,Thomas Gase,SportsLocal Sports,2020-08-28-14eed.txt
https://www.timesheraldonline.com/2020/07/20/proclamation-honors-vallejo-together-founder-maria-guevara,Proclamation honors Vallejo Together founder Maria Guevara,2020-07-20,Richard Freedman,Local News,2020-07-20-df1b5.txt
https://www.timesheraldonline.com/2020/09/11/jan-cook-turning-on-each-other,Jan Cook: Turning on each other,2020-09-11,Letters to the editor,OpinionLetters to the Editor,2020-09-11-a70e7.txt
https://www.timesheraldonline.com/2020/01/14/january-16-arts-and-entertainment-source-5-oclock-somewhere-takes-time-for-fusos,"January 16, Arts and Entertainment Source: 5 O’Clock Somewhere takes time for Fuso’sCover band keeps busy",2020-01-14,Richard Freedman,Things To DoEntertainment,2020-01-14-dd3f6.txt
https://www.timesheraldonline.com/2020/03/23/councilman-hakeem-brown-hosting-virtual-town-hall-meeting-on-march-28,Councilman Hakeem Brown hosting virtual town hall meeting on March 28,2020-03-23,Vallejo Times-Herald,NewsHealth,2020-03-23-062a5.txt
https://www.timesheraldonline.com/2020/02/21/jerry-hayes-brown-for-supervisor,Jerry Hayes: Brown for Supervisor,2020-02-21,Letters to the editor,OpinionLetters to the Editor,2020-02-21-a2e40.txt
https://www.timesheraldonline.com/2019/10/15/american-canyon-high-girls-volleyball-team-falls-to-justin-siena,American Canyon High girls volleyball team falls to Justin-Siena,2019-10-15,Vallejo Times-Herald,SportsHigh School Sports,2019-10-15-6113c.txt
https://www.timesheraldonline.com/2020/05/19/nick-esposito-come-on-vallejo-lets-be-smart,"Nick Esposito: Come on Vallejo, let’s be smart",2020-05-19,Letters to the editor,OpinionLetters to the Editor,2020-05-19-5c808.txt
https://www.timesheraldonline.com/2020/01/27/vallejo-city-council-meeting-in-special-closed-session-on-tuesday,Vallejo City Council meeting in special closed session on Tuesday,2020-01-27,John Glidden,Local News,2020-01-27-7e05d.txt
https://www.timesheraldonline.com/2020/04/25/vallejo-art-walk-organizers-holding-virtual-talent-showcase,Vallejo Art Walk organizers holding virtual talent showcasePeople encouraged to submit videos no longer than three minutes,2020-04-25,Thomas Gase,Things To DoEntertainment,2020-04-25-93080.txt
https://www.timesheraldonline.com/2020/09/17/vallejo-police-officers-association-pleas-for-swifter-changes-collaboration,"Vallejo Police Officers’ Association pleas for swifter changes, collaborationChief ‘encouraged’ but wary",2020-09-17,Richard Freedman,NewsCrime and Public Safety,2020-09-17-d1659.txt
https://www.timesheraldonline.com/2019/10/17/prep-football-this-week-oct-18-2019,"Prep football this week: Oct. 18, 2019",2019-10-17,Vallejo Times-Herald,SportsHigh School Sports,2019-10-17-a9fcc.txt
https://www.timesheraldonline.com/2020/07/19/bill-mcclinton-details-please,Bill McClinton: Details please,2020-07-19,Letters to the editor,OpinionLetters to the Editor,2020-07-19-20487.txt
https://www.timesheraldonline.com/2020/03/13/virus-threat-curtails-library-senior-center-activities-in-vallejo-solano-county,"Virus threat curtails library, senior center activities in Vallejo, Solano CountyIt’s all about ‘social distancing’",2020-03-13,Richard Freedman,NewsHealth,2020-03-13-098c8.txt
https://www.timesheraldonline.com/2020/08/08/future-protesters-showcased-during-kids-event-at-vallejo-waterfront,Future activists showcased during kids event at Vallejo waterfrontDay also a celebration for Eric Reason’s birthday,2020-08-08,Thomas Gase,Local News,2020-08-08-40ea7.txt
https://www.timesheraldonline.com/2020/01/27/american-canyon-high-boys-basketball-star-oliver-aandahl-is-athlete-of-the-week,American Canyon High boys basketball star Oliver Aandahl is athlete of the week,2020-01-27,Thomas Gase,SportsLocal Sports,2020-01-27-8683e.txt
https://www.timesheraldonline.com/2019/11/19/solano-college-mens-basketball-team-loses-to-sacramento-city-2,Solano College men’s basketball team loses to Sacramento City,2019-11-19,Vallejo Times-Herald,SportsLocal Sports,2019-11-19-22909.txt
https://www.timesheraldonline.com/2020/09/23/black-lives-matter-street-painting-approved,‘Black Lives Matter’ street painting approvedCity claims it has right to reject others,2020-09-23,Richard Freedman,Latest Headlines,2020-09-23-7b36a.txt
https://www.timesheraldonline.com/2020/02/15/local-agencies-closed-for-presidents-day-holiday,Local agencies closed for President’s Day holiday,2020-02-15,Vallejo Times-Herald,Local News,2020-02-15-17bb1.txt
https://www.timesheraldonline.com/2020/07/13/vallejo-fire-department-deals-with-two-blazes-power-outage-over-weekend,"Vallejo Fire Department deals with two blazes, power outage over weekend",2020-07-13,Vallejo Times-Herald,Local News,2020-07-13-700e6.txt
https://www.timesheraldonline.com/2020/06/13/disneyland-announces-return-plan,Disneyland announces return plan,2020-06-13,Marla Jo Fisher,Local News,2020-06-13-160eb.txt
https://www.timesheraldonline.com/2020/08/27/cunningham-pool-in-vallejo-to-reopen-with-restrictions-on-aug-31,Cunningham Pool in Vallejo to reopen with restrictions next weekOnly one swimmer allowed per lane in 45-minute periods,2020-08-27,Thomas Gase,Local News,2020-08-27-5cb89.txt
https://www.timesheraldonline.com/2020/01/28/bethel-high-school-boys-soccer-team-beats-st-patrick-st-vincent,Bethel High School boys soccer team beats St. Patrick-St. Vincent,2020-01-28,Vallejo Times-Herald,SportsHigh School Sports,2020-01-28-97d05.txt
https://www.timesheraldonline.com/2020/02/20/training-at-new-heights,Training at new heights,2020-02-20,Chris Riley,Latest Headlines,2020-02-20-9c5af.txt
https://www.timesheraldonline.com/2020/03/06/john-garamendi-introduces-bill-to-increase-fema-support,John Garamendi introduces bill to increase FEMA support,2020-03-06,Vallejo Times-Herald,Local News,2020-03-06-2bdd9.txt
https://www.timesheraldonline.com/2020/03/02/cal-maritime-mens-basketball-team-falls-to-uc-merced-in-cal-pac-semifinals,Cal Maritime men’s basketball team falls to UC Merced in Cal-Pac semifinals,2020-03-02,Vallejo Times-Herald,SportsLocal Sports,2020-03-02-86449.txt
https://www.timesheraldonline.com/2020/09/30/askari-sowonde-didnt-expect-city-of-vallejo-to-approve-black-lives-matter-mural,Askari Sowonde ‘didn’t expect’ city of Vallejo to approve Black Lives Matter muralActivist: ‘I felt blessed”,2020-09-30,Richard Freedman,Local News,2020-09-30-68e21.txt
https://www.timesheraldonline.com/2019/10/14/paula-mcconnell-can-she-make-it,Paula McConnell: Can she make it?,2019-10-14,Letters to the editor,OpinionLetters to the Editor,2019-10-14-08fbb.txt
https://www.timesheraldonline.com/2020/09/10/vallejo-fire-department-weve-never-seen-this-many-large-fires-at-one-time,Vallejo Fire Department: ‘We’ve never seen this many large fires at one time’August Complex Fire now largest blaze in state history,2020-09-10,Thomas Gase,Local News,2020-09-10-eee73.txt
https://www.timesheraldonline.com/2019/12/27/gofundme-fundraising-page-for-6-year-old-boy-up-and-running,GoFundMe fundraising page for 6-year-old boy up and running,2019-12-27,Vallejo Times-Herald,Local News,2019-12-27-f9f76.txt
https://www.timesheraldonline.com/2020/06/10/alicia-garcia-fix-our-schools,Alicia Garcia: Fix our schools,2020-06-10,Letters to the editor,OpinionLetters to the Editor,2020-06-10-cd7f7.txt
https://www.timesheraldonline.com/2020/01/15/st-patrick-st-vincent-high-girls-soccer-team-downs-swett,St. Patrick-St. Vincent High girls soccer team downs Swett,2020-01-15,Vallejo Times-Herald,SportsHigh School Sports,2020-01-15-1ab5c.txt
https://www.timesheraldonline.com/2020/08/27/sonoma-raceway-president-steve-page-to-retire,Sonoma Raceway President Steve Page to retire,2020-08-27,Vallejo Times-Herald,SportsLocal Sports,2020-08-27-fbab2.txt
https://www.timesheraldonline.com/2020/06/19/richard-lundquist-still-missing,Richard Lundquist still missing,2020-06-19,Vallejo Times-Herald,Local News,2020-06-19-1eafd.txt
https://www.timesheraldonline.com/2019/11/13/solano-community-college-womens-volleyball-team-swept-by-folsom-lake,Solano Community College women’s volleyball team swept by Folsom LakeSCC can complete unbeaten run in BVC on Friday,2019-11-13,Matt O'Donnell,SportsLocal Sports,2019-11-13-2f78a.txt
https://www.timesheraldonline.com/2020/05/22/tim-hiemstra-has-high-hopes-for-hotel-at-mare-island,Tim Hiemstra has high hopes for hotel in Vallejo26-room upscale Wilson Avenue long-time vision,2020-05-22,Richard Freedman,Local News,2020-05-22-08059.txt
https://www.timesheraldonline.com/2020/02/17/cal-maritime-womens-basketball-team-drops-game-to-uc-merced,Cal Maritime women’s basketball team drops game to UC Merced,2020-02-17,Vallejo Times-Herald,SportsLocal Sports,2020-02-17-99859.txt
https://www.timesheraldonline.com/2020/01/10/mare-island-technology-academy-yearbook-teacher-arrested-for-possessing-child-porn,MIT Academy yearbook teacher arrested for allegedly possessing child porn,2020-01-10,John Glidden,NewsCrime and Public Safety,2020-01-10-4580c.txt
https://www.timesheraldonline.com/2019/12/27/firefighters-battle-house-fire,Vallejo firefighters battle house fireDog hurt by smoke,2019-12-27,Chris Riley,Local News,2019-12-27-569ac.txt
https://www.timesheraldonline.com/2019/10/03/prep-football-this-week-oct-4-2019,"Prep football this week: Oct. 4, 2019",2019-10-03,Vallejo Times-Herald,SportsHigh School Sports,2019-10-03-1d2b2.txt
https://www.timesheraldonline.com/2020/04/28/solano-workforce-development-boards-covid-19-layoff-aversion-fund-saves-jobs,Solano Workforce Development Board’s COVID-19 layoff aversion fund saves jobs,2020-04-28,Vallejo Times-Herald,Local News,2020-04-28-b6308.txt
https://www.timesheraldonline.com/2019/12/14/st-patrick-st-vincent-high-girls-basketball-team-beats-la-salle-carondelet,"St. Patrick-St. Vincent High girls basketball team beats La Salle, Carondelet",2019-12-14,Vallejo Times-Herald,SportsHigh School Sports,2019-12-14-2838a.txt
https://www.timesheraldonline.com/2020/01/20/cal-maritime-womens-basketball-team-falls-to-uc-merced,Cal Maritime women’s basketball team falls to UC Merced,2020-01-20,Vallejo Times-Herald,SportsLocal Sports,2020-01-20-f6b15.txt
https://www.timesheraldonline.com/2020/02/10/on-the-air-for-tues,ON THE AIR FOR TUES,2020-02-10,Vallejo Times-Herald,Uncategorized,2020-02-10-13d39.txt
https://www.timesheraldonline.com/2020/05/01/photos-hey-vallejo-show-off-your-mask,"Photos: Hey Vallejo, show off your maskTimes-Herald holding special project",2020-05-01,Chris Riley,News,2020-05-01-e277d.txt
https://www.timesheraldonline.com/2020/07/09/after-big-march-jump-water-usage-almost-a-wash,"After big March jump, water usage almost a washCentury-old pipes handling uptick",2020-07-09,Richard Freedman,Local News,2020-07-09-6f85c.txt
https://www.timesheraldonline.com/2020/08/20/with-367-wildfires-raging-cal-fire-to-all-citizens-of-california-be-ready-to-go-3,"250,000 acres burning across the Bay Area as state scrambles to find firefightersResidents should have bags packed, “nose pointed out driveway,” Cal Fire says",2020-08-20,Julia Sulek,Local News,2020-08-20-e79d8.txt
https://www.timesheraldonline.com/2020/07/19/rm-mahal-defending-mcconnell,RM Mahal: Defending McConnell,2020-07-19,Letters to the editor,OpinionLetters to the Editor,2020-07-19-d3ec3.txt
https://www.timesheraldonline.com/2019/12/27/american-canyon-high-girls-basketball-team-falls-to-pierce-at-dixon-ram-jam,American Canyon High girls basketball team falls to Pierce at Dixon Ram Jam,2019-12-27,Vallejo Times-Herald,SportsHigh School Sports,2019-12-27-5c6a6.txt
https://www.timesheraldonline.com/2019/10/02/benicia-high-school-girls-volleyball-team-sweeps-clayton-valley-charter,Benicia High School girls volleyball team sweeps Clayton Valley Charter,2019-10-02,Vallejo Times-Herald,SportsHigh School Sports,2019-10-02-21cc2.txt
https://www.timesheraldonline.com/2020/08/22/benicia-high-grad-willie-calhoun-expected-to-miss-about-three-weeks-for-texas-rangers,Benicia High grad Willie Calhoun expected to miss about three weeks for Texas Rangers,2020-08-22,Vallejo Times-Herald,SportsLocal Sports,2020-08-22-f6025.txt
https://www.timesheraldonline.com/2019/12/19/santa-size-smile,Santa-size smile,2019-12-19,Chris Riley,Latest Headlines,2019-12-19-34a2e.txt
https://www.timesheraldonline.com/2019/12/07/4000-kaiser-permanente-mental-health-workers-prepare-for-statewide-strike,"4,000 Kaiser Permanente mental health workers prepare for statewide strike",2019-12-07,Kevin Smith,Local News,2019-12-07-613d8.txt
https://www.timesheraldonline.com/2019/12/02/poblete-foundation-founder-endures-doubters,Poblete Foundation founder endures doubtersGun Buyback at Solano County Fairgrounds Dec. 14,2019-12-02,Richard Freedman,Local News,2019-12-02-d9208.txt
https://www.timesheraldonline.com/2020/08/11/vallejo-police-department-makes-arrests-in-connection-with-friday-homicide,Vallejo Police Department makes arrests in connection with Friday homicideVPD releases victim’s name,2020-08-11,Vallejo Times-Herald,Local News,2020-08-11-a53fb.txt
https://www.timesheraldonline.com/2020/01/28/bill-dodd-introduces-several-pieces-of-legislation,Bill Dodd introduces several pieces of legislation,2020-01-28,Vallejo Times-Herald,Local News,2020-01-28-f0ae9.txt
https://www.timesheraldonline.com/2020/02/13/five-benicia-high-student-athletes-sign-letters-of-intent,"Five Benicia High athletes sign letters of intent to play in collegePanthers have ceremony for Lane, Yee, Antonio, Campbell and Burrell",2020-02-13,Thomas Gase,Local News,2020-02-13-f6863.txt
https://www.timesheraldonline.com/2019/12/12/solano-stallions-move-up-in-the-standings-rankings,"Solano Stallions move up in the standings, rankings",2019-12-12,Vallejo Times-Herald,SportsHigh School Sports,2019-12-12-be92b.txt
https://www.timesheraldonline.com/2020/05/11/two-tests-later-benicia-man-gets-covid-19-results,"Two tests later, Benicia man gets COVID-19 resultsGarrett sent home to nervously await word",2020-05-11,Richard Freedman,Local News,2020-05-11-07a84.txt
https://www.timesheraldonline.com/2019/10/31/costumes-on-parade-in-vallejo,Costumes on parade in Vallejo,2019-10-31,Chris Riley,Latest Headlines,2019-10-31-1ac5c.txt
https://www.timesheraldonline.com/2020/05/22/safequest-solano-seeks-donations-during-covid-19,Safequest Solano seeks donations during COVID-19,2020-05-22,Vallejo Times-Herald,Local News,2020-05-22-b91f3.txt
https://www.timesheraldonline.com/2020/07/04/chestnut-is-once-again-top-dog,Vallejo’s Joey Chestnut is once again top dogHe downs record 75 hot dogs in annual event,2020-07-04,Associated Press,Local News,2020-07-04-c8f04.txt
https://www.timesheraldonline.com/2020/05/04/vallejo-facing-12-to-13-million-budget-deficit-because-of-covid-19,Vallejo facing $12 to $13 million budget deficit because of COVID-19COVID-19 pandemic having effect,2020-05-04,John Glidden,Local News,2020-05-04-e06a9.txt
https://www.timesheraldonline.com/2020/04/11/coronavirus-vallejo-high-shortstop-jesse-huerta-was-sizzling-at-plate-before-season-was-canceled,Coronavirus: Vallejo High shortstop Jesse Huerta was sizzling at plate before season was canceledVallejo High Senior was hitting .462 after five games,2020-04-11,Matt O'Donnell,SportsHigh School Sports,2020-04-11-fe7a8.txt
https://www.timesheraldonline.com/2020/05/26/benicia-city-hall-targets-for-modified-reopening-on-june-1,Benicia City Hall targets for modified reopening on June 1,2020-05-26,Vallejo Times-Herald,Local News,2020-05-26-e9b29.txt
https://www.timesheraldonline.com/2020/07/08/restaurateur-apologizes-for-racist-overtones-in-support-of-martinez-couple-that-defaced-blm-mural,Restaurateur apologizes for ‘racist overtones’ in support of Martinez couple that defaced BLM mural,2020-07-08,Jessica Yadegaran,Local News,2020-07-08-07f43.txt
https://www.timesheraldonline.com/2020/06/17/donna-lawson-the-jogger-the-birdwatcher-and-the-bouncer,"Donna Lawson: The Jogger, the Birdwatcher and the Bouncer",2020-06-17,Letters to the editor,OpinionLetters to the Editor,2020-06-17-feddf.txt
https://www.timesheraldonline.com/2020/03/03/vallejo-high-school-baseball-team-no-hits-richmond,Vallejo High School baseball team no-hits Richmond,2020-03-03,Vallejo Times-Herald,SportsHigh School Sports,2020-03-03-d3c8d.txt
https://www.timesheraldonline.com/2020/01/13/benicia-police-department-k-9-officer-retires,Benicia Police Department K-9 officer retires,2020-01-13,Vallejo Times-Herald,Local News,2020-01-13-2de8e.txt
https://www.timesheraldonline.com/2019/10/11/american-canyon-high-volleyball-team-falls-to-petaluma,American Canyon High volleyball team falls to Petaluma,2019-10-11,Vallejo Times-Herald,SportsHigh School Sports,2019-10-11-70654.txt
https://www.timesheraldonline.com/2020/01/03/hitting-the-trails,Hitting the trails,2020-01-03,Chris Riley,Latest Headlines,2020-01-03-2a50a.txt
https://www.timesheraldonline.com/2020/03/16/art-exhibition-postponed-due-to-covid-19,Art exhibition postponed due to COVID-19,2020-03-16,Vallejo Times-Herald,NewsHealth,2020-03-16-a58ba.txt
https://www.timesheraldonline.com/2019/11/07/third-graders-in-vallejo-not-lost-for-words,Third graders in Vallejo not lost for wordsRotary Club hands out dictionaries,2019-11-07,Richard Freedman,Local News,2019-11-07-195fe.txt
https://www.timesheraldonline.com/2020/05/10/adrian-belic-my-trump-travels,Adrian Belic: My Trump travels,2020-05-10,Letters to the editor,OpinionLetters to the Editor,2020-05-10-51ffd.txt
https://www.timesheraldonline.com/2020/09/04/volunteers-needed-for-coastal-cleanup,Volunteers needed for Coastal Cleanup2020 event is Sept. 28,2020-09-04,Vallejo Times-Herald,Local News,2020-09-04-8d236.txt
https://www.timesheraldonline.com/2020/03/05/st-patrick-st-vincent-high-dominates-de-anza-late-in-norcal-quarterfinals,St. Patrick-St. Vincent High dominates De Anza late in NorCal quarterfinalsGirls eliminated by Woodside Priory in earlier game,2020-03-05,Matt O'Donnell,SportsHigh School Sports,2020-03-05-b3d32.txt
https://www.timesheraldonline.com/2019/12/25/applebees-american-legion-post-hosting-fundraiser-on-saturday,"Applebee’s, American Legion post hosting fundraiser on Saturday in Vallejo",2019-12-25,Vallejo Times-Herald,Local News,2019-12-25-9c8ac.txt
https://www.timesheraldonline.com/2020/02/21/nestor-aliga-african-american-history-month,Nestor Aliga: African-American History Month,2020-02-21,Letters to the editor,OpinionLetters to the Editor,2020-02-21-ef700.txt
https://www.timesheraldonline.com/2019/12/06/american-canyon-firefighters-collecting-toys-through-dec-30,American Canyon firefighters collecting toys through Dec. 30,2019-12-06,Vallejo Times-Herald,Local News,2019-12-06-ae5df.txt
https://www.timesheraldonline.com/2020/01/17/vallejo-high-boys-basketball-defeats-bethels-behind-big-third-quarter,Vallejo High boys basketball defeats Jesse Bethel behind big third quarterDeven Johnson scores 23 in victory over Jags,2020-01-17,Thomas Gase,SportsHigh School Sports,2020-01-17-f3b8f.txt
https://www.timesheraldonline.com/2019/10/14/cal-maritime-soccer-teams-fall-to-providence-christian,Cal Maritime soccer teams fall to Providence Christian,2019-10-14,Vallejo Times-Herald,SportsLocal Sports,2019-10-14-9e7c3.txt
https://www.timesheraldonline.com/2019/10/03/vallejo-seeking-board-and-commission-applicants,Vallejo seeking board and commission applicants,2019-10-03,Vallejo Times-Herald,Local News,2019-10-03-ad116.txt
https://www.timesheraldonline.com/2019/12/02/vallejo-high-girls-basketball-team-edged-by-rosemont,Vallejo High girls basketball team edged by Rosemont,2019-12-02,Vallejo Times-Herald,SportsHigh School Sports,2019-12-02-d106a.txt
https://www.timesheraldonline.com/2020/04/10/coronavirus-made-doctors-and-nurses-indispensable-so-why-are-hospitals-cutting-their-pay-2,Coronavirus made doctors and nurses indispensable. So why are hospitals cutting their pay?'Pandemic pay cuts' are making up for lost revenue as they cut non-essential services,2020-04-10,Emily Deruy,NewsHealth,2020-04-10-b8080.txt
https://www.timesheraldonline.com/2020/01/29/american-canyon-high-school-wrestling-team-falls-to-vintage,American Canyon High School wrestling team falls to Vintage,2020-01-29,Vallejo Times-Herald,SportsHigh School Sports,2020-01-29-71277.txt
https://www.timesheraldonline.com/2020/03/26/coronavirus-grocery-stores-feature-cautionary-customers-workers-during-crisis,"Coronavirus: Grocery stores feature cautionary customers, workers during crisis",2020-03-26,Thomas Gase,Latest Headlines,2020-03-26-4aa12.txt
https://www.timesheraldonline.com/2020/07/31/bob-sampayan-discusses-outdoor-dining-permits-in-vallejo,Bob Sampayan discusses outdoor dining permits in Vallejo,2020-07-31,Vallejo Times-Herald,Things To DoEntertainment,2020-07-31-15ec8.txt
https://www.timesheraldonline.com/2020/09/26/vallejo-admirals-hold-drive-thru-donation-for-firefighters,"Vallejo Admirals hold drive-thru donation for firefightersSupplies are headed to those who worked on the SCU, LMU and CZU blazes",2020-09-26,Thomas Gase,Local News,2020-09-26-e109f.txt
https://www.timesheraldonline.com/2019/10/15/earthquake-rattles-vallejo-bay-area-on-monday-night,"Earthquake rattles Vallejo, Bay Area on Monday night",2019-10-15,Vallejo Times-Herald,Local News,2019-10-15-71d88.txt
https://www.timesheraldonline.com/2019/10/24/cal-maritime-mens-basketball-team-looks-to-return-to-greatness,Cal Maritime men’s basketball team looks to return to greatnessCal Maritime have key pieces back for 2019-20 slate,2019-10-24,Thomas Gase,SportsLocal Sports,2019-10-24-6d68f.txt
https://www.timesheraldonline.com/2020/01/30/places-to-catch-the-super-bowl-in-the-vallejo-area,Places to catch the Super Bowl in the Vallejo areaNiners-Chiefs in the big game Sunday,2020-01-30,Vallejo Times-Herald,Local News,2020-01-30-d34e4.txt
https://www.timesheraldonline.com/2020/03/06/four-members-of-solano-county-office-of-education-leadership-team-named-administrators-of-the-year,Four members of Solano County Office of Education leadership team named Administrators of the Year,2020-03-06,Vallejo Times-Herald,NewsEducation,2020-03-06-84891.txt
